ID,Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
19234,2021,Jeep,Wrangler,43565,SUV,2.0L 4cyl,8 Speed Automatic,4x4,Grey,Black,5,4,Gas Hybrid,11.6L/100km,11.9L/100km,63888
19235,2023,Jeep,Wrangler,16,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Sarge Green,Black,5,4,Premium Unleaded,10.7L/100km,9.6L - 10.4L/100km,48988
19236,2023,Jeep,Grand,908,SUV,HEMI 5.7L V8 Multi Displacement VVT,8 Speed Automatic,4WD,Diamond Black Crystal Pearl,Black,5,4,Gas,16.7L/100km,10.9L/100km,89888
19237,2022,Jeep,Grand,16706,SUV,6.4L V8,8 Speed Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,18.6L/100km,12.8L/100km,105888
19238,2017,Jeep,Compass,141962,SUV,4 Cylinder Engine,Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,10.8L/100km,7.8L/100km,19990
19239,2021,Jeep,Grand,32343,SUV,3.6L,Automatic,4WD,Silver Zynith,Black,5,4,Gas,13.0L/100km,9.4L/100km,54495
19240,2021,Jeep,Wrangler,18706,SUV,3.6L V6,Automatic,4x4,Grey,Black,5,4,Gas,13.8L/100km,10.1L/100km,54665
19241,2021,Jeep,Wrangler,47579,SUV,4 Cylinder Engine,Automatic,4x4,Black,Black,5,4,Gas,11.5L/100km,9.9L - 10.1L/100km,54880
19242,2021,Jeep,Wrangler,27375,SUV,4 Cylinder Engine,Automatic,4x4,Green,Black,4,2,Gas,10.7L - 13.7L/100km,9.6L - 9.8L/100km,55728
19243,2021,Jeep,Compass,50830,SUV,I-4,Automatic,4x4,Grey,Black,5,4,Gas,10.8L/100km,7.8L/100km,32998
19244,2020,Jeep,Wrangler,30000,SUV,2.0L I4 DOHC,Automatic,4x4,Sting-Grey,Black,5,4,Gas,11.5L - 13.8L/100km,10.1L - 10.9L/100km,56590
19245,2021,Jeep,Wrangler,37321,SUV,2.0L 4cyl,8 Speed Automatic,4x4,Black,Black,5,4,Gas Hybrid,9.8L/100km,8.7L/100km,56800
19246,2022,Jeep,Grand,19650,SUV,3.6L PENTASTAR VVT V6 W/ESS,8 Speed Automatic,4WD,Velvet Red Pearl,Black,5,4,Gas,13.0L/100km,9.4L/100km,57220
19247,2021,Jeep,Wrangler,30231,SUV,2.0L Turbo 4 Cylinder,Automatic,4x4,Billet Silver Metallic,Black,5,4,Gas,11.5L - 13.8L/100km,9.9L - 10.1L/100km,58875
19248,2022,Jeep,Wrangler,13700,SUV,3.6L V6 24V VVT,8 Speed Automatic,4x4,Sting-Grey,Black,5,4,Gas,12.9L - 13.8L/100km,10.1L - 10.2L/100km,58890
19249,2022,Jeep,Wrangler,23323,SUV,4 Cylinder Engine,Automatic,4WD,Bright White,Black,5,4,Gas,11.5L/100km,10.1L/100km,58995
19250,2021,Jeep,Wrangler,36300,SUV,4 Cylinder Engine,Automatic,4x4,Sting-Grey,Black,5,4,Gas,11.5L - 13.8L/100km,9.9L - 10.1L/100km,59010
19251,2021,Jeep,Gladiator,19500,Truck,3.6L PENTASTAR VVT V6 W/ESS,8 Speed Automatic,4x4,Bright White,Black,5,4,Regular Unleaded,13.7L - 14.3L/100km,10.4L - 10.7L/100km,59998
19252,2021,Jeep,Gladiator,14470,Truck,3.6L V6 24V VVT,8 Speed Automatic,4x4,Black,Black,5,4,Gas,13.7L - 14.3L/100km,10.4L - 10.7L/100km,62148
19253,2022,Jeep,WRANGLER,9930,SUV,V6,Automatic,4x4,Grey,Black,5,4,Gas,13.8L/100km,10.1L/100km,61998
19254,2022,Jeep,Wrangler,21146,SUV,3.6L,8 Speed Automatic,4x4,Black,Black,5,4,Gas,11.5L/100km,9.9L - 10.2L/100km,62885
19255,2022,Jeep,WRANGLER,20352,SUV,4 Cylinder Engine,8 Speed Automatic,4x4,Sting-Grey,Black,5,4,Electric,11.6L/100km,11.9L/100km,62900
19256,2021,Jeep,Wrangler,26371,SUV,2.0L I4 DOHC,8 Speed Automatic,4x4,Black,Black,5,4,Gas,11.6L/100km,11.9L/100km,64920
19257,2022,Jeep,Wrangler,16290,SUV,2.0L I4 DOHC,8 Speed Automatic,4x4,Silver Zynith,Black,5,4,Gas,11.6L/100km,11.9L/100km,64980
19258,2022,Jeep,Wrangler,10087,SUV,3.6L V6 24V VVT,8 Speed Automatic,4x4,Snazzberry Red Pearl,Black,5,4,Gas,9.8L/100km,8.7L/100km,69890
19259,2022,Jeep,Grand,5212,SUV,8cyl,8 Speed Automatic,4x4,Velvet Red Pearl,Black,5,4,Regular Unleaded,16.7L/100km,10.9L/100km,73820
19260,2023,Jeep,Grand,2500,SUV,3.6L V6 24V VVT,8 Speed Automatic,4x4,Baltic Grey Metallic,Black,5,4,Gas,12.3L/100km,9.2L/100km,81090
19261,2023,Jeep,Grand,7890,SUV,3.6L V6 24V VVT,8 Speed Automatic,4x4,Bright White,Black,5,4,Gas,12.3L/100km,9.2L/100km,81590
19262,2022,Jeep,Wagoneer,5911,SUV,8 Cylinder Engine,8 Speed Automatic,SUV,Diamond Black Crystal Pearl,Black,5,4,Gas,9.8L/100km,8.7L/100km,86771
19263,2021,Jeep,Cherokee,39572,SUV,3.2L 6cyl,9 Speed Automatic,4x4,Hydro Blue Pearl,Black,5,4,Gas,12.9L/100km,9.7L/100km,39444
19264,2022,Jeep,Wagoneer,6215,SUV,5.7L,Automatic,4x4,Diamond Black Crystal Pearl,Black,7,4,Gas,9.8L/100km,8.7L/100km,86785
19265,2022,Jeep,Grand,2316,SUV,4 Cylinder Engine,8 Speed Automatic,4x4,Baltic Grey (MET) / Black,Black,5,4,Electric,10.3L/100km,9.7L/100km,93282
19266,2013,Jeep,Patriot,174622,SUV,4 Cylinder Engine,Manual,4x4,Red,Black,5,4,Gas,9.2L - 9.9L/100km,7.2L - 7.6L/100km,7495
19267,2016,Jeep,Compass,201000,SUV,4 Cylinder Engine,6 Speed Automatic,4x4,Black,Black,5,4,Gas,11.7L/100km,9.1L/100km,11000
19268,2015,Jeep,Compass,118473,SUV,2.4L 4cyl,6 Speed Automatic,4x4,Black,Black,5,4,Gas,11.4L/100km,8.7L/100km,13888
19269,2016,Jeep,Compass,111995,SUV,2.4L 4cyl,6 Speed Automatic,4x4,Bright White,Black,5,4,Gas,11.7L/100km,9.1L/100km,13888
19270,2015,Jeep,Compass,142102,SUV,4 Cylinder Engine,6 Speed Automatic,4x4,Bright White,Black,5,4,Gas,11.4L/100km,8.7L/100km,14987
19271,2014,Jeep,Cherokee,116001,SUV,2.4L I4 SFI DO,Automatic,4x4,Bright White Clearcoat,Black,5,4,Gas,9.9L/100km,7.0L/100km,15995
19272,2015,Jeep,Wrangler,171000,SUV,3.6L V6,Manual,4x4,Red,Black,5,2,Gas,13.8L/100km,11.2L/100km,18995
19273,2021,Jeep,Grand,13740,SUV,3.6L,Automatic,4x4,Slate Blue Pearl,Black,5,4,Gas,12.7L/100km,9.6L/100km,57995
19274,2017,Jeep,Compass,141962,SUV,4 Cylinder Engine,Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,10.8L/100km,7.8L/100km,19990
19275,2014,Jeep,Grand,193350,SUV,3.6L,Automatic,4x4,Beige,Beige,5,4,Gas,12.4L/100km,8.3L/100km,19995
19276,2016,Jeep,Cherokee,140183,SUV,6 Cylinder Engine,9 Speed Automatic,4x4,Brilliant Black Crystal Pearl,Black,5,4,Gas,12.2L/100km,9.0L/100km,22800
19277,2015,Jeep,WRANGLER,166027,SUV,3.6L,Automatic,4x4,White,Tan,5,4,Gas,14.8L - 15.0L/100km,11.4L - 11.7L/100km,24900
19278,2017,Jeep,Cherokee,120458,SUV,2.4L L4 DOHC 16V,Automatic,4x4,Red,Black,5,4,Gas,12.1L/100km,9.4L/100km,24950
19279,2014,Jeep,Wrangler,137000,SUV,V-6 cyl,6 Speed Manual,4WD,Grey,Black,5,4,Gas,13.8L/100km,11.2L/100km,24950
19280,2016,Jeep,Cherokee,101494,SUV,3.2L,Automatic,4x4,Black,Cream,5,4,Gas,12.5L/100km,8.9L/100km,24999
19281,2014,Jeep,Grand,105000,SUV,V6 Cylinder Engine,8 Speed Automatic,4x4,Billet Silver Metallic Clearcoat,Black,5,4,Flexibleible,12.4L/100km,8.3L/100km,25900
19283,2023,Jeep,Wrangler,1010,SUV,2.0L I4 DOHC,8 Speed Automatic,4x4,High Velocity,Black,5,4,Gas,11.5L/100km,9.9L/100km,54490
19284,2015,Jeep,Grand,115959,SUV,8 Cylinder Engine,Automatic,4x4,Brown,Black,5,4,Gas,13.9L - 17.3L/100km,9.8L - 11.5L/100km,27495
19285,2017,Jeep,Cherokee,84721,SUV,4 Cylinder Engine,9 Speed Automatic,FWD,Bright White,Black,5,4,Gas,11.0L/100km,7.8L/100km,28995
19286,2015,Jeep,WRANGLER,127706,SUV,3.6L V6 DOHC 24V FFV,Automatic,4x4,White,Black,5,4,Gas,14.8L - 15.0L/100km,11.4L - 11.7L/100km,29995
19287,2018,Jeep,Wrangler,117500,SUV,3.6L V6 24V VVT,Automatic,4x4,Black,Black,5,4,Gas,14.1L - 14.2L/100km,11.0L - 11.1L/100km,32990
19288,2019,Jeep,Wrangler,46000,SUV,6 Cylinder,Automatic,4x4,Gray,Black,4,2,Gas,12.8L - 13.7L/100km,9.6L - 10.4L/100km,37878
19289,2021,Jeep,Compass,44467,SUV,2.4L,Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,10.8L/100km,7.8L/100km,37885
19290,2022,Jeep,Compass,0,SUV,I-4 cyl,9 Speed Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Regular Unleaded,10.8L/100km,7.8L/100km,40835
19291,2022,Jeep,Compass,250,SUV,2.4L I4 16V MPFI SOHC,Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,10.8L/100km,7.8L/100km,44848
19292,2022,Jeep,Compass,250,SUV,2.4L I4 16V MPFI SOHC,Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,10.8L/100km,7.8L/100km,44848
19293,2021,Jeep,Gladiator,1250,SUV,3.6L V6 24V VVT,Automatic,4x4,Bright White,Black,5,4,Gas,13.7L - 14.3L/100km,10.4L - 10.7L/100km,57900
19294,2022,Jeep,Compass,250,SUV,2.4L I4 16V MPFI SOHC,Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,10.8L/100km,7.8L/100km,44848
19295,2022,Jeep,Compass,0,SUV,4 Cylinder Engine,9 Speed Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,10.8L/100km,7.8L/100km,44925
19296,2022,Jeep,Compass,18,SUV,Regular Unleaded I-4 2.4 L/144,Automatic,4x4,Laser Blue Pearl,Black,5,4,Gas,10.8L/100km,7.8L/100km,45310
19298,2022,Jeep,Compass,0,SUV,4 Cylinder Engine,9 Speed Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,10.8L/100km,7.8L/100km,46230
19303,2023,Jeep,Wrangler,1005,SUV,3.6L V6 24V VVT,Automatic,4x4,Grey,Black,5,4,Gas,12.9L - 13.8L/100km,10.1L - 10.2L/100km,54999
19304,2022,Jeep,Cherokee,13,SUV,Regular Unleaded V-6 3.2 L/198,Automatic,4x4,Bright White,Black,5,4,Gas,12.9L/100km,9.7L/100km,46998
19306,2022,Jeep,Compass,33,SUV,Regular Unleaded I-4 2.4 L/144,Automatic,4x4,Sting-Grey,Black,5,4,Gas,10.8L/100km,7.8L/100km,47310
19307,2022,Jeep,Cherokee,22,SUV,Regular Unleaded V-6 3.2 L/198,Automatic,4x4,Sting-Grey,Black,5,4,Gas,12.9L/100km,9.7L/100km,47330
19308,2022,Jeep,Cherokee,25,SUV,Regular Unleaded V-6 3.2 L/198,Automatic,4x4,Diamond Black Crystal Pearlcoat,Black,5,4,Gas,12.9L/100km,9.7L/100km,47499
19309,2022,Jeep,Cherokee,0,SUV,V-6 cyl,9 Speed Automatic,4x4,Granite Crystal Metallic,Black,5,4,Regular Unleaded,12.9L/100km,9.7L/100km,47599
19310,2019,Jeep,WRANGLER,76116,SUV,3.6L V6,8 Speed Automatic,4x4,Black,Black,5,4,Gas,12.9L - 13.8L/100km,10.1L - 10.2L/100km,47885
19311,2022,Jeep,Cherokee,16,SUV,Regular Unleaded V-6 3.2 L/198,Automatic,4x4,Granite Crystal Metallic,Black,5,4,Gas,12.2L/100km,8.6L/100km,47998
19312,2022,Jeep,Cherokee,0,SUV,V6 Cylinder Engine,9 Speed Automatic,4x4,Hydro Blue Pearl,Black,5,4,Gas,12.2L/100km,8.6L/100km,48135
19313,2023,Jeep,Grand,90,SUV,5.7L 8Cyl,8 Speed Automatic,4x4,Silver Zynith,Black,7,4,Gas,16.7L/100km,10.9L/100km,77920
19314,2022,Jeep,Cherokee,0,SUV,V-6 cyl,9 Speed Automatic,4x4,Hydro Blue Pearl,Black,5,4,Regular Unleaded,12.2L/100km,8.6L/100km,48135
19316,2022,Jeep,Cherokee,1115,SUV,V6 Cylinder Engine,9 Speed Automatic,4x4,Bright White,Black,5,4,Gas,12.2L/100km,8.6L/100km,48219
19317,2022,Jeep,Cherokee,15,SUV,Regular Unleaded V-6 3.2 L/198,Automatic,4x4,Bright White,Black,5,4,Gas,12.2L/100km,8.6L/100km,48499
19318,2022,Jeep,Cherokee,0,SUV,V-6 cyl,9 Speed Automatic,4x4,Sting-Grey,Black,5,4,Regular Unleaded,12.9L/100km,9.7L/100km,48825
19319,2022,Jeep,Cherokee,14,SUV,Regular Unleaded V-6 3.2 L/198,Automatic,4x4,Sting-Grey,Black,5,4,Gas,12.9L/100km,9.7L/100km,48998
19320,2022,Jeep,Cherokee,250,SUV,3.2L V6 24V MPFI DOHC,Automatic,4x4,Bright White,Black,5,4,Gas,12.9L/100km,9.7L/100km,49082
19321,2022,Jeep,Cherokee,250,SUV,3.2L V6 24V MPFI DOHC,Automatic,4x4,Bright White,Black,5,4,Gas,12.9L/100km,9.7L/100km,49082
19322,2022,Jeep,Cherokee,0,SUV,V6 Cylinder Engine,9 Speed Automatic,4x4,Hydro Blue Pearl,Black,5,4,Gas,12.9L/100km,9.7L/100km,49220
19323,2023,Jeep,Grand,7890,SUV,3.6L V6 24V VVT,8 Speed Automatic,4x4,Bright White,Black,5,4,Gas,12.3L/100km,9.2L/100km,81590
19324,2022,Jeep,Cherokee,0,SUV,V-6 cyl,9 Speed Automatic,4x4,Hydro Blue Pearl,Black,5,4,Regular Unleaded,12.9L/100km,9.7L/100km,49220
19325,2022,Jeep,Cherokee,0,SUV,V6 Cylinder Engine,9 Speed Automatic,4x4,Granite Crystal Metallic,Black,5,4,Gas,12.9L/100km,9.7L/100km,49270
19326,2022,Jeep,Cherokee,0,SUV,V6 Cylinder Engine,9 Speed Automatic,4x4,Granite Crystal Metallic,Black,5,4,Gas,12.9L/100km,9.7L/100km,49270
19327,2022,Jeep,Cherokee,0,SUV,V-6 cyl,9 Speed Automatic,4x4,Granite Crystal Metallic,Black,5,4,Regular Unleaded,12.9L/100km,9.7L/100km,49270
19329,2022,Jeep,Cherokee,27,SUV,Regular Unleaded V-6 3.2 L/198,Automatic,4x4,Granite Crystal Metallic,Black,5,4,Gas,12.9L/100km,9.7L/100km,49480
19330,2022,Jeep,Cherokee,0,SUV,V6 Cylinder Engine,9 Speed Automatic,4x4,Sting-Grey,Black,5,4,Gas,12.2L/100km,8.6L/100km,49520
19331,2022,Jeep,Cherokee,250,SUV,3.2L V6 24V MPFI DOHC,Automatic,4x4,Diamond Black Crystal Pearlcoat,Black,5,4,Gas,12.9L/100km,9.7L/100km,49523
19332,2022,Jeep,Cherokee,250,SUV,3.2L V6 24V MPFI DOHC,Automatic,4x4,Sting-Grey,Black,5,4,Gas,12.2L/100km,8.6L/100km,49714
19333,2021,Jeep,Wrangler,24819,SUV,I-4 cyl,Automatic,4x4,Red,Black,5,4,Gas,11.5L/100km,9.9L - 10.1L/100km,46495
19336,2022,Jeep,Cherokee,100,SUV,V6 Cylinder Engine,9 Speed Automatic,4x4,Granite Crystal Metallic,Black,5,4,Gas,12.9L/100km,9.7L/100km,49725
19339,2022,Jeep,Cherokee,250,SUV,3.2L V6 24V MPFI DOHC,Automatic,4x4,Sting-Grey,Black,5,4,Gas,12.9L/100km,9.7L/100km,49968
19340,2022,Jeep,Cherokee,250,SUV,3.2L V6 24V MPFI DOHC,Automatic,4x4,Bright White,Black,5,4,Gas,12.9L/100km,9.7L/100km,49968
19341,2022,Jeep,Cherokee,250,SUV,3.2L V6 24V MPFI DOHC,Automatic,4x4,Sting-Grey,Black,5,4,Gas,12.9L/100km,9.7L/100km,49968
19342,2022,Jeep,Cherokee,250,SUV,3.2L V6 24V MPFI DOHC,Automatic,4x4,Bright White,Black,5,4,Gas,12.9L/100km,9.7L/100km,49968
19343,2020,Jeep,WRANGLER,78003,SUV,V6 Cylinder Engine,Automatic,4x4,Black,Black,5,4,Gas,12.9L - 13.8L/100km,10.1L - 10.7L/100km,40850
19348,2022,Jeep,Cherokee,250,SUV,3.2L V6 24V MPFI DOHC,Automatic,4x4,Diamond Black Crystal Pearlcoat,Black,5,4,Gas,12.9L/100km,9.7L/100km,50409
19349,2022,Jeep,Cherokee,250,SUV,3.2L V6 24V MPFI DOHC,Automatic,4x4,Diamond Black Crystal Pearlcoat,Black,5,4,Gas,12.9L/100km,9.7L/100km,50409
19350,2018,Jeep,Wrangler,50273,SUV,3.6L V6 24V VVT,Automatic,4WD,Black,Black,5,4,Gas,12.8L - 13.7L/100km,9.6L - 10.4L/100km,32788
19351,2020,Jeep,Grand,41070,SUV,3.6L 6cyl,8 Speed Automatic,4x4,Billet Silver Metallic,Black,5,4,Gas,12.7L/100km,9.6L/100km,37999
19352,2019,Jeep,Grand,88042,SUV,3.6L 6cyl,8 Speed Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,12.7L - 16.7L/100km,9.6L - 10.9L/100km,41888
19353,2023,Jeep,Wrangler,26,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Silver Zynith,Black,5,4,Premium Unleaded,11.5L/100km,9.9L/100km,56988
19354,2022,Jeep,Wagoneer,55,SUV,5.7L V8 w/eTorque,Automatic,SUV,Baltic Grey Metallic,Black,5,4,Regular Unleaded,9.8L/100km,8.7L/100km,83988
19355,2006,Jeep,Liberty,206025,SUV,4 Cylinder Engine,Automatic,AWD,Green,Black,5,5,Gas,9.8L/100km,8.7L/100km,4990
19356,2019,Jeep,Wrangler,93454,SUV,3.6L V6 DOHC 24V FFV,Automatic,4x4,Blue,Black,5,4,Gas,12.9L - 13.8L/100km,10.1L - 10.2L/100km,44673
19357,2020,Jeep,Grand,37642,SUV,3.6L V6,Automatic,4x4,Billet Silver Metallic,Black,5,4,Gas,12.7L - 16.7L/100km,9.6L - 10.9L/100km,51895
19358,2021,Jeep,Compass,19885,SUV,2.4L 4 Cylinder,Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,10.8L/100km,7.8L/100km,44485
19359,2022,Jeep,Cherokee,250,SUV,3.2L V6 24V MPFI DOHC,Automatic,4x4,Diamond Black Crystal Pearlcoat,Black,5,4,Gas,12.9L/100km,9.7L/100km,50409
19360,2022,Jeep,Cherokee,250,SUV,3.2L V6 24V MPFI DOHC,Automatic,4x4,Diamond Black Crystal Pearlcoat,Black,5,4,Gas,12.9L/100km,9.7L/100km,50409
19362,2022,Jeep,Cherokee,0,SUV,V6 Cylinder Engine,9 Speed Automatic,4x4,Granite Crystal Metallic,Black,5,4,Gas,12.9L/100km,9.7L/100km,50955
19363,2021,Jeep,Grand,42223,SUV,3.6L,Automatic,4x4,Bright White,Black,5,4,Gas,13.0L/100km,9.4L/100km,51998
19364,2022,Jeep,Cherokee,0,SUV,V6 Cylinder Engine,9 Speed Automatic,4x4,Diamond Black Crystal Pearlcoat,Black,5,4,Gas,12.9L/100km,9.7L/100km,51005
19365,2021,Jeep,Grand,59437,SUV,3.6L,Automatic,4x4,Granite Crystal Metallic,Black,5,4,Gas,12.7L/100km,9.6L/100km,52365
19373,2022,Jeep,Compass,3083,SUV,2.4L I4,Automatic,4WD,Velvet Red Pearl,Black,5,4,Gas,10.8L/100km,7.8L/100km,44900
19376,2023,Jeep,Wrangler,29,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,High Velocity,Black,5,4,Regular Unleaded,12.9L/100km,10.2L/100km,57980
19377,2021,Jeep,Grand,13740,SUV,3.6L,Automatic,4x4,Slate Blue Pearl,Black,5,4,Gas,12.7L/100km,9.6L/100km,57995
19379,2023,Jeep,Wrangler,39,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4x4,Bright White,Black,5,4,Premium Unleaded,11.5L/100km,9.9L/100km,58445
19383,2022,Jeep,Wagoneer,7680,SUV,5.7L V8,Automatic,SUV,Silver Zynith,Black,5,4,Gas,9.8L/100km,8.7L/100km,91999
19385,2021,Jeep,Grand,25406,SUV,5.7L HEMI V8,Automatic,4x4,White,Black,5,4,Gas,16.7L/100km,10.9L/100km,59885
19388,2023,Jeep,Wrangler,15,SUV,2.0L DOHC I-4 DI Turbo w/ESS,8 Speed Automatic,4WD,Bright White,Black,5,4,Premium Unleaded,11.5L/100km,9.9L/100km,60920
19390,2022,Jeep,Grand,11,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,Bright White,Black,5,4,Regular Unleaded,12.7L/100km,9.6L/100km,61225
19391,2023,Jeep,Wrangler,14,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gas,11.5L/100km,9.9L/100km,61425
19392,2023,Jeep,Wrangler,13,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gas,11.5L/100km,9.9L/100km,61425
19393,2012,Jeep,WRANGLER,126413,SUV,3.6L,Automatic,4x4,Black,Brown,5,4,Gas,13.2L - 13.4L/100km,9.6L - 10.0L/100km,23500
19394,2023,Jeep,Wrangler,13,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gas,11.5L/100km,9.9L/100km,61425
19395,2022,Jeep,Wrangler,53,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Firecracker Red,Black,5,4,Gas,11.5L/100km,9.9L - 10.2L/100km,61735
19396,2021,Jeep,Wrangler,29278,SUV,6 Cylinder Engine,Automatic,4x4,Bright White,White,5,4,Gas,12.3L/100km,9.9L/100km,61880
19397,2023,Jeep,Wrangler,0,SUV,I-4 cyl,8 Speed Automatic,4x4,Black,Black,5,4,Regular Unleaded,11.6L/100km,11.9L/100km,62285
19400,2023,Jeep,Wrangler,13,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Sting-Grey,Black,4,2,Gas,10.7L/100km,9.6L - 9.8L/100km,62665
19402,2023,Jeep,Gladiator,21,Truck,3.6L Pentastar VVT V6 w/ESS,Manual,4x4,Firecracker Red,Black,5,4,Regular Unleaded,13.7L - 14.3L/100km,10.4L - 10.7L/100km,62920
19403,2021,Jeep,Compass,32057,SUV,4cyl,9 Speed Automatic,4x4,Red,Black,5,4,Gas,10.8L/100km,7.8L/100km,34431
19407,2022,Jeep,Gladiator,21,Truck,3.6L Pentastar VVT V6 w/ESS,Automatic,4x4,Black,Black,5,4,Regular Unleaded,13.7L - 14.3L/100km,10.4L - 10.7L/100km,63920
19408,2023,Jeep,Wrangler,27,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Sting-Grey,Black,5,4,Gas,11.5L/100km,9.9L - 10.1L/100km,64365
19409,2023,Jeep,Wrangler,17,SUV,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,4x4,Sting-Grey,Black,5,4,Gas,11.5L/100km,9.9L - 10.1L/100km,64365
19410,2023,Jeep,Wrangler,13,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Bright White,Black,5,4,Gas Hybrid,11.6L/100km,11.9L/100km,64715
19411,2022,Jeep,Grand,18,SUV,V6 Cylinder Engine,8 Speed Automatic,4x4,Silver Zynith,Black,5,4,Gas,12.3L/100km,9.2L/100km,64720
19413,2022,Jeep,Grand,1028,SUV,6cyl,8 Speed Automatic,4x4,Sting-Grey,Black,5,4,Regular Unleaded,12.7L/100km,9.6L/100km,50999
19414,2023,Jeep,Wrangler,12,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Bright White,Black,5,4,Gas Hybrid,11.6L/100km,11.9L/100km,64783
19415,2023,Jeep,Wrangler,30,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Hydro Blue Pearl,Black,5,4,Gas Hybrid,11.6L/100km,11.9L/100km,64789
19418,2023,Jeep,Wrangler,0,SUV,4 Cylinder Engine,8 Speed Automatic,4x4,Black,Black,5,4,Electric,11.6L/100km,11.9L/100km,66080
19419,2023,Jeep,Grand,250,SUV,3.6L V6 24V MPFI DOHC,Automatic,4x4,Bright White,Black,5,4,Gas,12.3L/100km,9.2L/100km,66603
19421,2023,Jeep,Grand,250,SUV,3.6L V6 24V MPFI DOHC,Automatic,4x4,Bright White,Black,5,4,Gas,12.3L/100km,9.2L/100km,67053
19422,2023,Jeep,Grand,250,SUV,3.6L V6 24V MPFI DOHC,Automatic,4x4,Bright White,Black,5,4,Gas,12.3L/100km,9.2L/100km,67053
19423,2022,Jeep,Grand,1867,SUV,Regular Unleaded V-6 3.6 L/220,Automatic,4x4,Velvet Red Pearl,Black,6,4,Gas,13.0L/100km,9.4L/100km,61999
19424,2023,Jeep,Grand,250,SUV,3.6L V6 24V MPFI DOHC,Automatic,4x4,Bright White,Black,5,4,Gas,12.3L/100km,9.2L/100km,67053
19425,2023,Jeep,Grand,250,SUV,3.6L V6 24V MPFI DOHC,Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,12.3L/100km,9.2L/100km,67486
19426,2023,Jeep,Grand,250,SUV,3.6L V6 24V MPFI DOHC,Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,12.3L/100km,9.2L/100km,67486
19427,2023,Jeep,Grand,250,SUV,3.6L V6 24V MPFI DOHC,Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,12.3L/100km,9.2L/100km,67486
19428,2023,Jeep,Grand,250,SUV,3.6L V6 24V MPFI DOHC,Automatic,4x4,Diamond Black Crystal Pearl,Black,5,4,Gas,12.3L/100km,9.2L/100km,67486
19429,2023,Jeep,Wrangler,23,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gas Hybrid,11.6L/100km,11.9L/100km,67788
19430,2023,Jeep,Wrangler,17,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Bright White,Black,5,4,Gas Hybrid,11.6L/100km,11.9L/100km,67788
19433,2022,Jeep,Wrangler,21146,SUV,3.6L,8 Speed Automatic,4x4,Black,Black,5,4,Gas,11.5L/100km,9.9L - 10.2L/100km,62885
19436,2023,Jeep,Wrangler,19,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Black,Black,5,4,Gas Hybrid,11.6L/100km,11.9L/100km,69260
19438,2023,Jeep,Wrangler,13,SUV,Intercooled Turbo Gas/Electric I-4 2.0 L/122,Automatic,4x4,Bright White,Black,5,4,Gas Hybrid,11.6L/100km,11.9L/100km,69530
